date,day-stars,total-stars
30-05-2024,20,44260
31-05-2024,13,44273
01-06-2024,15,44288
02-06-2024,10,44298
03-06-2024,22,44320
04-06-2024,27,44347
05-06-2024,21,44368
06-06-2024,12,44380
07-06-2024,9,44389
08-06-2024,7,44396
09-06-2024,13,44409
10-06-2024,14,44423
11-06-2024,14,44437
12-06-2024,30,44467
13-06-2024,20,44487
14-06-2024,22,44509
15-06-2024,13,44522
16-06-2024,8,44530
17-06-2024,18,44548
18-06-2024,14,44562
19-06-2024,18,44580
20-06-2024,27,44607
21-06-2024,12,44619
22-06-2024,12,44631
23-06-2024,8,44639
24-06-2024,17,44656
25-06-2024,19,44675
26-06-2024,22,44697
27-06-2024,19,44716
28-06-2024,16,44732
29-06-2024,8,44740
30-06-2024,17,44757
01-07-2024,20,44777
02-07-2024,15,44792
03-07-2024,21,44813
04-07-2024,12,44825
05-07-2024,22,44847
06-07-2024,18,44865
07-07-2024,16,44881
08-07-2024,18,44899
09-07-2024,15,44914
10-07-2024,16,44930
11-07-2024,19,44949
12-07-2024,18,44967
13-07-2024,17,44984
14-07-2024,12,44996
15-07-2024,15,45011
16-07-2024,18,45029
17-07-2024,25,45054
18-07-2024,30,45084
19-07-2024,22,45106
20-07-2024,12,45118
21-07-2024,9,45127
22-07-2024,23,45150
23-07-2024,20,45170
24-07-2024,18,45188
25-07-2024,21,45209
26-07-2024,10,45219
27-07-2024,8,45227
28-07-2024,6,45233
29-07-2024,19,45252
30-07-2024,14,45266
31-07-2024,17,45283
01-08-2024,16,45299
02-08-2024,22,45321
03-08-2024,13,45334
04-08-2024,11,45345
05-08-2024,23,45368
06-08-2024,11,45379
07-08-2024,11,45390
08-08-2024,17,45407
09-08-2024,20,45427
10-08-2024,10,45437
11-08-2024,10,45447
12-08-2024,15,45462
13-08-2024,11,45473
14-08-2024,30,45503
15-08-2024,23,45526
16-08-2024,13,45539
17-08-2024,7,45546
18-08-2024,10,45556
19-08-2024,13,45569
20-08-2024,19,45588
21-08-2024,18,45606
22-08-2024,21,45627
23-08-2024,13,45640
24-08-2024,14,45654
25-08-2024,15,45669
26-08-2024,16,45685
27-08-2024,11,45696
28-08-2024,20,45716
29-08-2024,16,45732
30-08-2024,16,45748
31-08-2024,9,45757
01-09-2024,13,45770
02-09-2024,20,45790
03-09-2024,33,45823
04-09-2024,41,45864
05-09-2024,31,45895
06-09-2024,24,45919
07-09-2024,14,45933
08-09-2024,16,45949
09-09-2024,22,45971
10-09-2024,21,45992
11-09-2024,30,46022
12-09-2024,17,46039
13-09-2024,17,46056
14-09-2024,11,46067
15-09-2024,13,46080
16-09-2024,10,46090
17-09-2024,20,46110
18-09-2024,24,46134
19-09-2024,19,46153
20-09-2024,13,46166
21-09-2024,11,46177
22-09-2024,10,46187
23-09-2024,18,46205
24-09-2024,21,46226
25-09-2024,15,46241
26-09-2024,7,46248
27-09-2024,16,46264
28-09-2024,20,46284
29-09-2024,13,46297
30-09-2024,15,46312
01-10-2024,11,46323
02-10-2024,9,46332
03-10-2024,6,46338
04-10-2024,15,46353
05-10-2024,12,46365
06-10-2024,8,46373
07-10-2024,13,46386
08-10-2024,16,46402
09-10-2024,23,46425
10-10-2024,49,46474
11-10-2024,61,46535
12-10-2024,41,46576
13-10-2024,30,46606
14-10-2024,19,46625
15-10-2024,12,46637
16-10-2024,20,46657
17-10-2024,26,46683
18-10-2024,18,46701
19-10-2024,9,46710
20-10-2024,12,46722
21-10-2024,25,46747
22-10-2024,19,46766
23-10-2024,12,46778
24-10-2024,14,46792
25-10-2024,16,46808
26-10-2024,7,46815
27-10-2024,10,46825
28-10-2024,14,46839
29-10-2024,18,46857
30-10-2024,18,46875
31-10-2024,14,46889
01-11-2024,14,46903
02-11-2024,11,46914
03-11-2024,15,46929
04-11-2024,15,46944
05-11-2024,19,46963
06-11-2024,19,46982
07-11-2024,24,47006
08-11-2024,12,47018
09-11-2024,10,47028
10-11-2024,10,47038
11-11-2024,15,47053
12-11-2024,14,47067
13-11-2024,13,47080
14-11-2024,16,47096
15-11-2024,14,47110
16-11-2024,10,47120
17-11-2024,9,47129
18-11-2024,10,47139
19-11-2024,14,47153
20-11-2024,11,47164
21-11-2024,19,47183
22-11-2024,12,47195
23-11-2024,17,47212
24-11-2024,8,47220
25-11-2024,17,47237
26-11-2024,22,47259
27-11-2024,22,47281
28-11-2024,17,47298
29-11-2024,15,47313
30-11-2024,12,47325
01-12-2024,10,47335
02-12-2024,17,47352
03-12-2024,8,47360
04-12-2024,17,47377
05-12-2024,13,47390
06-12-2024,22,47412
07-12-2024,12,47424
08-12-2024,12,47436
09-12-2024,15,47451
10-12-2024,11,47462
11-12-2024,12,47474
12-12-2024,22,47496
13-12-2024,16,47512
14-12-2024,12,47524
15-12-2024,8,47532
16-12-2024,13,47545
17-12-2024,11,47556
18-12-2024,21,47577
19-12-2024,9,47586
20-12-2024,23,47609
21-12-2024,12,47621
22-12-2024,12,47633
23-12-2024,11,47644
24-12-2024,12,47656
25-12-2024,9,47665
26-12-2024,14,47679
27-12-2024,14,47693
28-12-2024,13,47706
29-12-2024,4,47710
30-12-2024,20,47730
31-12-2024,10,47740
01-01-2025,7,47747
02-01-2025,13,47760
03-01-2025,15,47775
04-01-2025,19,47794
05-01-2025,20,47814
06-01-2025,9,47823
07-01-2025,15,47838
08-01-2025,16,47854
09-01-2025,21,47875
10-01-2025,24,47899
11-01-2025,12,47911
12-01-2025,4,47915
13-01-2025,9,47924
14-01-2025,20,47944
15-01-2025,24,47968
16-01-2025,15,47983
17-01-2025,17,48000
18-01-2025,10,48010
19-01-2025,7,48017
20-01-2025,13,48030
21-01-2025,17,48047
22-01-2025,16,48063
23-01-2025,11,48074
24-01-2025,16,48090
25-01-2025,10,48100
26-01-2025,9,48109
27-01-2025,11,48120
28-01-2025,12,48132
29-01-2025,5,48137
30-01-2025,5,48142
31-01-2025,7,48149
01-02-2025,9,48158
02-02-2025,7,48165
03-02-2025,9,48174
04-02-2025,11,48185
05-02-2025,14,48199
06-02-2025,19,48218
07-02-2025,14,48232
08-02-2025,17,48249
09-02-2025,16,48265
10-02-2025,23,48288
11-02-2025,18,48306
12-02-2025,14,48320
13-02-2025,17,48337
14-02-2025,13,48350
15-02-2025,5,48355
16-02-2025,8,48363
17-02-2025,10,48373
18-02-2025,14,48387
19-02-2025,12,48399
20-02-2025,26,48425
21-02-2025,16,48441
22-02-2025,9,48450
23-02-2025,10,48460
24-02-2025,14,48474
25-02-2025,19,48493
26-02-2025,15,48508
27-02-2025,20,48528
28-02-2025,13,48541
01-03-2025,17,48558
02-03-2025,14,48572
03-03-2025,13,48585
04-03-2025,20,48605
05-03-2025,23,48628
06-03-2025,16,48644
07-03-2025,21,48665
08-03-2025,17,48682
09-03-2025,5,48687
10-03-2025,31,48718
11-03-2025,22,48740
12-03-2025,22,48762
13-03-2025,18,48780
14-03-2025,21,48801
15-03-2025,8,48809
16-03-2025,14,48823
17-03-2025,17,48840
18-03-2025,16,48856
19-03-2025,24,48880
20-03-2025,24,48904
21-03-2025,27,48931
22-03-2025,13,48944
23-03-2025,18,48962
24-03-2025,22,48984
25-03-2025,18,49002
26-03-2025,23,49025
27-03-2025,23,49048
28-03-2025,16,49064
29-03-2025,13,49077
30-03-2025,10,49087
31-03-2025,12,49099
01-04-2025,14,49113
02-04-2025,17,49130
03-04-2025,22,49152
04-04-2025,10,49162
05-04-2025,10,49172
06-04-2025,8,49180
07-04-2025,11,49191
08-04-2025,20,49211
09-04-2025,18,49229
10-04-2025,15,49244
11-04-2025,18,49262
12-04-2025,8,49270
13-04-2025,14,49284
14-04-2025,14,49298
15-04-2025,19,49317
16-04-2025,11,49328
17-04-2025,13,49341
18-04-2025,19,49360
19-04-2025,12,49372
20-04-2025,11,49383
21-04-2025,17,49400
22-04-2025,18,49418
23-04-2025,17,49435
24-04-2025,16,49451
25-04-2025,11,49462
26-04-2025,15,49477
27-04-2025,13,49490
28-04-2025,16,49506
29-04-2025,12,49518
30-04-2025,12,49530
01-05-2025,11,49541
02-05-2025,14,49555
03-05-2025,11,49566
04-05-2025,6,49572
05-05-2025,16,49588
06-05-2025,15,49603
07-05-2025,19,49622
08-05-2025,14,49636
09-05-2025,15,49651
10-05-2025,12,49663
11-05-2025,8,49671
12-05-2025,17,49688
13-05-2025,25,49713
14-05-2025,17,49730
15-05-2025,15,49745
16-05-2025,16,49761
17-05-2025,9,49770
18-05-2025,15,49785
19-05-2025,13,49798
20-05-2025,12,49810
21-05-2025,13,49823
22-05-2025,9,49832
23-05-2025,10,49842
24-05-2025,7,49849
25-05-2025,9,49858
26-05-2025,15,49873
27-05-2025,13,49886
28-05-2025,26,49912
29-05-2025,65,49977
30-05-2025,69,50046
31-05-2025,8,50054
01-06-2025,12,50066
02-06-2025,10,50076
03-06-2025,10,50086
04-06-2025,18,50104
05-06-2025,16,50120
06-06-2025,15,50135
07-06-2025,11,50146
08-06-2025,12,50158
09-06-2025,13,50171
10-06-2025,15,50186
11-06-2025,23,50209
12-06-2025,18,50227
13-06-2025,14,50241
14-06-2025,9,50250
15-06-2025,10,50260
16-06-2025,20,50280
17-06-2025,13,50293
18-06-2025,19,50312
19-06-2025,10,50322
20-06-2025,15,50337
21-06-2025,13,50350
22-06-2025,7,50357
23-06-2025,17,50374
24-06-2025,14,50388
25-06-2025,16,50404
26-06-2025,15,50419
27-06-2025,14,50433
28-06-2025,9,50442
29-06-2025,12,50454
30-06-2025,10,50464
01-07-2025,17,50481
02-07-2025,7,50488
03-07-2025,15,50503
04-07-2025,15,50518
05-07-2025,7,50525
06-07-2025,9,50534
07-07-2025,14,50548
08-07-2025,12,50560
09-07-2025,16,50576
10-07-2025,15,50591
11-07-2025,19,50610
12-07-2025,19,50629
13-07-2025,20,50649
14-07-2025,35,50684
15-07-2025,36,50720
16-07-2025,28,50748
17-07-2025,26,50774
18-07-2025,13,50787
19-07-2025,17,50804
20-07-2025,7,50811
21-07-2025,19,50830
22-07-2025,18,50848
23-07-2025,18,50866
24-07-2025,23,50889
25-07-2025,19,50908
26-07-2025,10,50918
27-07-2025,12,50930
28-07-2025,11,50941
29-07-2025,17,50958
30-07-2025,12,50970
31-07-2025,20,50990
01-08-2025,16,51006
02-08-2025,12,51018
03-08-2025,8,51026
04-08-2025,11,51037
05-08-2025,18,51055
06-08-2025,18,51073
07-08-2025,16,51089
08-08-2025,18,51107
09-08-2025,12,51119
10-08-2025,18,51137
11-08-2025,16,51153
12-08-2025,14,51167
13-08-2025,20,51187
14-08-2025,14,51201
15-08-2025,16,51217
16-08-2025,6,51223
17-08-2025,6,51229
18-08-2025,14,51243
19-08-2025,12,51255
20-08-2025,9,51264
21-08-2025,14,51278
22-08-2025,15,51293
23-08-2025,9,51302
24-08-2025,6,51308
25-08-2025,11,51319
26-08-2025,13,51332
27-08-2025,14,51346
28-08-2025,16,51362
29-08-2025,8,51370
30-08-2025,6,51376
31-08-2025,9,51385
01-09-2025,12,51397
02-09-2025,21,51418
03-09-2025,13,51431
04-09-2025,13,51444
05-09-2025,12,51456
06-09-2025,11,51467
07-09-2025,11,51478
08-09-2025,8,51486
09-09-2025,11,51497
10-09-2025,16,51513
11-09-2025,19,51532
12-09-2025,13,51545
13-09-2025,7,51552
14-09-2025,11,51563
15-09-2025,8,51571
16-09-2025,11,51582
17-09-2025,6,51588
18-09-2025,16,51604
19-09-2025,13,51617
20-09-2025,11,51628
